Object/BB,Object/HSF,Object/LSF,Non-Object/LSF,Non-Object/HSF,Non-Object/BB,Time,Subject
9.5045,6.6269,7.8981,6.351,7.8034,7.6293,494.14,6
9.5244,6.5192,7.8574,6.2081,7.645,7.5278,496.09,6
9.5942,6.4415,7.822,6.0358,7.517,7.4258,498.05,6
9.6661,6.383,7.7833,5.87,7.4235,7.3492,500,6
9.6869,6.3216,7.7361,5.7081,7.3307,7.2862,501.95,6
9.642,6.2352,7.6694,5.5283,7.222,7.2106,503.91,6
9.5572,6.1196,7.5844,5.3565,7.114,7.1198,505.86,6
9.4595,5.9937,7.512,5.2262,7.0226,7.0248,507.81,6
9.3387,5.9006,7.491,5.1113,6.9423,6.9219,509.77,6
9.1889,5.876,7.5326,4.9754,6.8551,6.8044,511.72,6
9.0395,5.8871,7.6124,4.8236,6.7528,6.6838,513.67,6
8.9042,5.8691,7.6844,4.6648,6.6463,6.5761,515.63,6
8.7626,5.8149,7.7096,4.4915,6.5516,6.4703,517.58,6
8.608,5.7341,7.6886,4.3095,6.4778,6.3279,519.53,6
8.466,5.6098,7.6606,4.1393,6.4136,6.1354,521.48,6
8.3537,5.455,7.6611,3.9933,6.3331,5.918,523.44,6
8.2669,5.3024,7.6843,3.8671,6.2402,5.6876,525.39,6
8.2004,5.1549,7.6942,3.7405,6.1648,5.4475,527.34,6
8.15,5.002,7.6716,3.5886,6.1249,5.2242,529.3,6
8.1099,4.854,7.6357,3.3937,6.1313,5.0384,531.25,6
8.0648,4.729,7.6214,3.1703,6.1842,4.8907,533.2,6
7.9929,4.6184,7.6555,2.9651,6.2487,4.7717,535.16,6
7.883,4.5088,7.7457,2.8228,6.281,4.6674,537.11,6
7.7492,4.4138,7.8622,2.7661,6.2663,4.5728,539.06,6
7.6158,4.3392,7.9583,2.7749,6.185,4.496,541.02,6
7.4865,4.2576,8.0003,2.7977,6.0046,4.4567,542.97,6
7.3477,4.1587,7.9653,2.8112,5.7593,4.4753,544.92,6
7.1991,4.0668,7.8624,2.8236,5.551,4.5394,546.88,6
7.0694,3.9971,7.7283,2.83,5.4235,4.591,548.83,6
6.9805,3.944,7.5906,2.8154,5.3287,4.5766,550.78,6
6.9224,3.8913,7.4577,2.7829,5.2152,4.4863,552.73,6
6.886,3.8304,7.3299,2.7642,5.0769,4.3326,554.69,6
6.8854,3.7646,7.2097,2.8011,4.9346,4.1394,556.64,6
6.9136,3.6827,7.0896,2.903,4.8038,3.9559,558.59,6
6.9265,3.5794,6.9439,3.0333,4.7025,3.829,560.55,6
6.9014,3.4905,6.7672,3.1366,4.6479,3.7627,562.5,6
6.85,3.4544,6.5822,3.1708,4.6201,3.7238,564.45,6
6.7653,3.4496,6.3878,3.1226,4.5873,3.6661,566.41,6
6.6313,3.4053,6.1668,3.0056,4.5361,3.5409,568.36,6
6.4782,3.285,5.954,2.853,4.4536,3.3291,570.31,6
6.3687,3.1177,5.8043,2.7182,4.3397,3.0691,572.27,6
6.3356,2.9567,5.7057,2.6652,4.2152,2.8179,574.22,6
6.3565,2.8539,5.6186,2.7156,4.0951,2.6057,576.17,6
6.3996,2.8327,5.5493,2.8095,3.99,2.4417,578.13,6
6.4613,2.8732,5.5283,2.8904,3.9123,2.3288,580.08,6
6.5343,2.9625,5.5651,2.9846,3.8636,2.2872,582.03,6
6.5906,3.1183,5.6441,3.1385,3.841,2.3381,583.98,6
6.6204,3.3267,5.7311,3.3383,3.8391,2.4443,585.94,6
6.6373,3.509,5.7804,3.5022,3.8327,2.5351,587.89,6
6.6396,3.5991,5.7786,3.5516,3.7864,2.5742,589.84,6
6.6151,3.6029,5.7713,3.4788,3.6921,2.549,591.8,6
6.5619,3.5584,5.8222,3.3234,3.5609,2.4561,593.75,6
6.4886,3.493,5.9573,3.1222,3.3955,2.3239,595.7,6
6.4109,3.4226,6.1499,2.9055,3.2058,2.1896,597.66,6
0.16889,-0.11138,0.50352,1.0686,0.21949,1.596,-199.22,7
0.10499,0.053918,0.66209,1.2955,0.29826,1.4208,-197.27,7
0.055803,0.24323,0.77618,1.5298,0.39148,1.2508,-195.31,7
0.00025182,0.43583,0.8114,1.7166,0.48701,1.1275,-193.36,7
-0.072168,0.55413,0.76845,1.7989,0.59247,1.0913,-191.41,7
-0.12804,0.55851,0.67579,1.7678,0.73881,1.0957,-189.45,7
-0.14207,0.49497,0.54584,1.6643,0.91503,1.0701,-187.5,7
-0.13783,0.42662,0.39223,1.5494,1.0824,1.0129,-185.55,7
-0.15027,0.33901,0.24389,1.4373,1.2193,0.95615,-183.59,7
-0.16833,0.18565,0.12454,1.3007,1.3034,0.91221,-181.64,7
-0.14185,0.0024032,0.049296,1.1472,1.339,0.85814,-179.69,7
-0.038035,-0.13857,-0.001161,1.0163,1.3678,0.76558,-177.73,7
0.11021,-0.22379,-0.06145,0.93243,1.3912,0.65672,-175.78,7
0.25699,-0.27491,-0.095191,0.89249,1.3808,0.5819,-173.83,7
0.40647,-0.31733,-0.048138,0.87474,1.3266,0.5634,-171.88,7
0.54978,-0.40074,0.032006,0.86006,1.2308,0.59471,-169.92,7
0.62411,-0.54264,0.074839,0.84225,1.1308,0.67656,-167.97,7
0.58916,-0.67893,0.10005,0.81033,1.0716,0.78675,-166.02,7
0.49865,-0.74116,0.17172,0.72432,1.0355,0.82564,-164.06,7
0.42101,-0.72554,0.33086,0.57419,0.97008,0.71385,-162.11,7
0.34087,-0.6574,0.57611,0.41529,0.86408,0.5034,-160.16,7
0.25746,-0.5387,0.86738,0.31823,0.75593,0.30444,-158.2,7
0.2496,-0.3629,1.1428,0.32776,0.68189,0.17353,-156.25,7
0.33023,-0.16325,1.3383,0.41743,0.62117,0.10965,-154.3,7
0.3982,-0.0077915,1.422,0.52504,0.49092,0.076717,-152.34,7
0.39357,0.074639,1.411,0.59458,0.24449,0.025036,-150.39,7
0.38041,0.12977,1.3369,0.56763,-0.039525,-0.087021,-148.44,7
0.45972,0.22476,1.2227,0.45715,-0.26925,-0.27248,-146.48,7
0.65281,0.38648,1.0978,0.34447,-0.44538,-0.48286,-144.53,7
0.86766,0.58321,0.97197,0.28733,-0.60149,-0.64208,-142.58,7
0.98133,0.75137,0.83388,0.29809,-0.74664,-0.69981,-140.63,7
0.94437,0.84395,0.70418,0.34422,-0.84678,-0.63686,-138.67,7
0.79614,0.85589,0.60043,0.40233,-0.87528,-0.45796,-136.72,7
0.63047,0.82407,0.48939,0.48815,-0.8633,-0.19294,-134.77,7
0.52284,0.78932,0.35379,0.57418,-0.81825,0.078168,-132.81,7
0.45983,0.77165,0.2432,0.59004,-0.70406,0.24389,-130.86,7
0.39729,0.77123,0.20376,0.52629,-0.54923,0.27886,-128.91,7
0.32266,0.75615,0.20485,0.43557,-0.42964,0.27726,-126.95,7
0.21719,0.68275,0.1878,0.34914,-0.36727,0.31902,-125,7
0.073021,0.53212,0.15174,0.26112,-0.32895,0.40023,-123.05,7
-0.075295,0.32595,0.12838,0.16398,-0.29214,0.47071,-121.09,7
-0.19667,0.10541,0.1345,0.060945,-0.25809,0.48079,-119.14,7
-0.28799,-0.076415,0.19014,-0.038169,-0.19567,0.43642,-117.19,7
-0.35925,-0.16372,0.29516,-0.097718,-0.078071,0.39641,-115.23,7
-0.43107,-0.16572,0.41081,-0.08144,0.049889,0.38186,-113.28,7
-0.50877,-0.13913,0.50756,-0.034331,0.14764,0.34372,-111.33,7
-0.54344,-0.11006,0.56034,-0.041922,0.23579,0.23959,-109.38,7
-0.47641,-0.10017,0.53876,-0.1178,0.32507,0.067573,-107.42,7
-0.33648,-0.11642,0.44916,-0.2119,0.38831,-0.13413,-105.47,7
-0.22906,-0.093733,0.33611,-0.27603,0.43389,-0.30254,-103.52,7
-0.20231,0.037759,0.24651,-0.30214,0.50617,-0.40131,-101.56,7
-0.20338,0.26238,0.18973,-0.32205,0.59681,-0.41495,-99.609,7
-0.18136,0.49475,0.14084,-0.34486,0.63997,-0.3564,-97.656,7
-0.14258,0.66381,0.081098,-0.32087,0.60396,-0.27518,-95.703,7
-0.1119,0.75868,0.0051142,-0.22707,0.54166,-0.19181,-93.75,7
-0.11196,0.79126,-0.084831,-0.13567,0.52369,-0.11622,-91.797,7
-0.15834,0.76712,-0.19475,-0.12709,0.5546,-0.10469,-89.844,7
-0.22289,0.69743,-0.33426,-0.19806,0.58764,-0.20257,-87.891,7
-0.26059,0.60752,-0.48554,-0.29504,0.58183,-0.38201,-85.938,7
-0.26543,0.54002,-0.61666,-0.38576,0.51504,-0.56768,-83.984,7
-0.22086,0.52218,-0.68889,-0.47267,0.38871,-0.69311,-82.031,7
-0.11001,0.52523,-0.68639,-0.55378,0.23123,-0.7389,-80.078,7
0.022945,0.50103,-0.65255,-0.60743,0.076565,-0.73567,-78.125,7
0.12835,0.45176,-0.62469,-0.60554,-0.04199,-0.71924,-76.172,7
0.20669,0.39569,-0.61888,-0.53525,-0.10402,-0.6634,-74.219,7
0.27767,0.29374,-0.67055,-0.47529,-0.13494,-0.51017,-72.266,7
0.34023,0.13347,-0.78089,-0.55216,-0.19166,-0.2939,-70.313,7
0.39306,-0.016195,-0.87922,-0.75308,-0.30857,-0.12551,-68.359,7
0.42422,-0.10647,-0.89049,-0.95223,-0.47889,-0.043447,-66.406,7
0.39513,-0.11875,-0.80576,-1.0792,-0.66786,0.0056225,-64.453,7
0.29317,-0.050291,-0.68338,-1.1363,-0.81747,0.050002,-62.5,7
0.13377,0.043104,-0.60975,-1.135,-0.88409,0.075053,-60.547,7
-0.053964,0.11647,-0.60993,-1.0696,-0.88694,0.068511,-58.594,7
-0.21792,0.19978,-0.612,-0.92952,-0.88175,0.0097029,-56.641,7
-0.32992,0.30531,-0.56007,-0.73869,-0.90824,-0.086194,-54.688,7
-0.39972,0.39636,-0.46558,-0.56726,-0.96216,-0.14639,-52.734,7
-0.42018,0.4801,-0.35413,-0.46352,-0.99878,-0.14585,-50.781,7
-0.36554,0.57704,-0.23788,-0.39795,-0.97952,-0.14613,-48.828,7
-0.21915,0.63131,-0.095679,-0.33285,-0.90192,-0.19182,-46.875,7
-0.015616,0.57233,0.096901,-0.29891,-0.80212,-0.26099,-44.922,7
0.13638,0.40877,0.29952,-0.34453,-0.72628,-0.31352,-42.969,7
0.1647,0.19474,0.43958,-0.44892,-0.68833,-0.33593,-41.016,7
0.11416,-0.055254,0.48771,-0.53642,-0.67976,-0.36328,-39.063,7
0.063186,-0.34279,0.46426,-0.5802,-0.67271,-0.43672,-37.109,7
0.026524,-0.60386,0.42312,-0.62959,-0.64927,-0.52836,-35.156,7
